2024-04-29 17:10:48,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:48,917: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:48,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:48,921: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:48,921: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:48,928: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-04-29 17:10:48,928: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-04-29 17:10:48,928: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:48[0m
2024-04-29 17:10:48,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:48,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,536: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:50[0m
2024-04-29 17:10:50,541: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:50,541: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,542: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,542: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:50,542: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,548: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:50,548: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-04-29 17:10:50,556: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
2024-04-29 17:10:50,559: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:50[0m
2024-04-29 17:10:50,559: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:50,559: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,809: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:51[0m
2024-04-29 17:10:51,809: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:51,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,814: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,816: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:51,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,821: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:51,823: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-04-29 17:10:51,823: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-04-29 17:10:51,826: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:51[0m
2024-04-29 17:10:51,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:51,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,509: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:53[0m
2024-04-29 17:10:53,509: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,509: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,516: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,521: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:53,521: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-04-29 17:10:53,521: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-04-29 17:10:53,526: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-29 17:10:53,526: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,526: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,532: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,536: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,536: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,541: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,566: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-04-29 17:10:53,566: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,571: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:53,581: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-04-29 17:10:53,581: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-29 17:10:53,581: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:53,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
